,Unnamed: 0,posicao,fortuna,idade,ipca_do_pais,variacao_do_ipca,pib_do_pais,expectativa_de_vida,receita_tributaria,taxa_de_imposto,pop_do_pais
1325,1406,1368,2200,66,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
1326,1407,1368,2200,78,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
1327,1408,1368,2200,65,108.15,0.8,395098666122,82.8,23.1,25.3,9053300
1328,1409,1368,2200,55,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
1329,1410,1368,2200,55,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
1330,1412,1368,2200,57,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
1331,1413,1368,2200,58,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
1332,1414,1368,2200,54,116.76,1.9,1736425629520,81.9,12.8,24.5,36991981
1333,1415,1368,2200,57,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
1334,1416,1434,2100,55,119.62,1.7,2827113184696,81.3,25.5,30.6,66834405
1335,1417,1434,2100,52,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
1336,1418,1434,2100,68,110.05,1.1,2715518274227,82.5,24.2,60.7,67059887
1337,1419,1434,2100,91,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
1338,1420,1434,2100,70,180.44,7.7,2611000000000,69.4,11.2,49.7,1366417754
1339,1421,1434,2100,71,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
1340,1423,1434,2100,52,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
1341,1425,1434,2100,82,99.55,0.4,703082435360,83.6,10.1,28.8,8574832
1342,1426,1434,2100,64,110.62,0.6,2001244392042,82.9,24.3,59.1,60297396
1343,1427,1434,2100,59,112.85,1.4,3845630030824,80.9,11.5,48.8,83132799
1344,1428,1434,2100,50,119.62,1.7,2827113184696,81.3,25.5,30.6,66834405
1345,1429,1434,2100,53,119.62,1.7,2827113184696,81.3,25.5,30.6,66834405
1346,1430,1434,2100,78,119.8,1.6,1392680589329,82.7,23.0,47.4,25766605
1347,1431,1434,2100,65,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
1348,1432,1434,2100,60,110.62,0.6,2001244392042,82.9,24.3,59.1,60297396
1349,1433,1434,2100,59,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
1350,1434,1434,2100,89,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
1351,1435,1434,2100,64,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
1352,1436,1434,2100,78,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
1353,1437,1434,2100,65,180.44,7.7,2611000000000,69.4,11.2,49.7,1366417754
1354,1438,1434,2100,62,180.44,7.7,2611000000000,69.4,11.2,49.7,1366417754
1355,1439,1434,2100,67,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
1356,1440,1434,2100,66,120.27,2.2,403336363636,82.8,23.9,36.2,5347896
1357,1441,1434,2100,56,99.55,0.4,703082435360,83.6,10.1,28.8,8574832
1358,1442,1434,2100,72,110.96,0.7,1394116310769,83.3,14.2,47.0,47076781
1359,1444,1434,2100,49,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
1360,1445,1434,2100,40,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
1361,1446,1434,2100,57,180.75,4.5,1699876578871,72.7,11.4,46.2,144373535
1362,1447,1434,2100,48,102.51,0.3,24564647935,80.8,24.5,22.4,1198575
1363,1448,1434,2100,47,180.75,4.5,1699876578871,72.7,11.4,46.2,144373535
1364,1451,1434,2100,62,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
1365,1452,1434,2100,82,110.05,1.1,2715518274227,82.5,24.2,60.7,67059887
1366,1453,1434,2100,67,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
1367,1455,1434,2100,60,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
1368,1456,1434,2100,49,102.51,0.3,24564647935,80.8,24.5,22.4,1198575
1369,1457,1434,2100,54,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
1370,1458,1434,2100,59,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
1371,1459,1434,2100,67,180.44,7.7,2611000000000,69.4,11.2,49.7,1366417754
1372,1460,1434,2100,72,180.44,7.7,2611000000000,69.4,11.2,49.7,1366417754
1373,1461,1434,2100,41,110.51,1.8,530832908738,82.5,27.9,49.1,10285453
1374,1462,1434,2100,70,180.44,7.7,2611000000000,69.4,11.2,49.7,1366417754
1375,1463,1434,2100,65,180.44,7.7,2611000000000,69.4,11.2,49.7,1366417754
1376,1464,1434,2100,43,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
1377,1466,1434,2100,60,180.75,4.5,1699876578871,72.7,11.4,46.2,144373535
1378,1467,1434,2100,66,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
1379,1468,1434,2100,76,110.96,0.7,1394116310769,83.3,14.2,47.0,47076781
1380,1469,1434,2100,62,281.66,7.9,153781069118,71.6,20.1,45.2,44385155
1381,1470,1434,2100,40,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
1382,1471,1434,2100,41,180.44,7.7,2611000000000,69.4,11.2,49.7,1366417754
1383,1472,1434,2100,65,180.44,7.7,2611000000000,69.4,11.2,49.7,1366417754
1384,1473,1434,2100,41,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
1385,1474,1434,2100,49,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
1386,1475,1434,2100,73,114.52,-1.9,421142267938,77.8,0.1,15.9,9770529
1387,1476,1434,2100,75,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
1388,1477,1434,2100,70,180.44,7.7,2611000000000,69.4,11.2,49.7,1366417754
1389,1478,1434,2100,68,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
1390,1479,1434,2100,73,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
1391,1480,1434,2100,55,180.75,4.5,1699876578871,72.7,11.4,46.2,144373535
1392,1481,1434,2100,56,112.85,1.4,3845630030824,80.9,11.5,48.8,83132799
1393,1482,1434,2100,74,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
1394,1483,1434,2100,50,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
1395,1484,1434,2100,54,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
1396,1485,1434,2100,69,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
1397,1487,1434,2100,64,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
1398,1489,1434,2100,80,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
1399,1490,1434,2100,53,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
1400,1492,1434,2100,57,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
1401,1493,1434,2100,72,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
1402,1494,1434,2100,49,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
1403,1495,1434,2100,57,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
1404,1496,1516,2000,80,180.44,7.7,2611000000000,69.4,11.2,49.7,1366417754
1405,1497,1516,2000,94,119.62,1.7,2827113184696,81.3,25.5,30.6,66834405
1406,1498,1516,2000,49,119.62,1.7,2827113184696,81.3,25.5,30.6,66834405
1407,1500,1516,2000,62,116.48,2.8,246489245495,79.0,14.9,46.1,10669709
1408,1501,1516,2000,66,112.85,1.4,3845630030824,80.9,11.5,48.8,83132799
1409,1502,1516,2000,44,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
1410,1503,1516,2000,52,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
1411,1504,1516,2000,71,113.27,0.7,543649976166,76.9,14.9,29.5,69625582
1412,1505,1516,2000,69,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
1413,1507,1516,2000,85,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
1414,1509,1516,2000,68,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
1415,1510,1516,2000,47,119.62,1.7,2827113184696,81.3,25.5,30.6,66834405
1416,1511,1516,2000,58,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
1417,1513,1516,2000,64,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
1418,1514,1516,2000,55,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
1419,1515,1516,2000,60,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
1420,1516,1516,2000,77,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
1421,1517,1516,2000,57,108.15,0.8,395098666122,82.8,23.1,25.3,9053300
1422,1518,1516,2000,77,112.33,1.0,268761201365,81.7,20.8,36.6,5520314
1423,1520,1516,2000,57,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
1424,1521,1516,2000,40,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
1425,1522,1516,2000,58,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
1426,1523,1516,2000,61,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
1427,1524,1516,2000,64,113.27,0.7,543649976166,76.9,14.9,29.5,69625582
1428,1525,1516,2000,73,116.76,1.9,1736425629520,81.9,12.8,24.5,36991981
1429,1526,1516,2000,63,108.15,0.8,395098666122,82.8,23.1,25.3,9053300
1430,1527,1516,2000,73,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
1431,1528,1516,2000,59,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
1432,1529,1516,2000,47,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
1433,1530,1516,2000,75,114.41,0.6,372062527489,83.1,13.1,21.0,5703569
1434,1531,1516,2000,69,119.8,1.6,1392680589329,82.7,23.0,47.4,25766605
1435,1532,1516,2000,48,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
1436,1533,1516,2000,69,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
1437,1534,1516,2000,53,180.44,7.7,2611000000000,69.4,11.2,49.7,1366417754
1438,1535,1516,2000,46,119.8,1.6,1392680589329,82.7,23.0,47.4,25766605
1439,1536,1516,2000,36,119.8,1.6,1392680589329,82.7,23.0,47.4,25766605
1440,1537,1516,2000,87,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
1441,1538,1516,2000,71,180.44,7.7,2611000000000,69.4,11.2,49.7,1366417754
1442,1539,1516,2000,66,114.11,2.2,592164400688,77.6,17.4,40.8,37970874
1443,1540,1516,2000,67,112.85,1.4,3845630030824,80.9,11.5,48.8,83132799
1444,1541,1516,2000,69,151.18,3.0,1119190780753,71.5,10.2,30.1,270203917
1445,1542,1516,2000,77,116.76,1.9,1736425629520,81.9,12.8,24.5,36991981
1446,1543,1516,2000,76,113.27,0.7,543649976166,76.9,14.9,29.5,69625582
1447,1544,1516,2000,83,123.78,3.8,250077444017,75.4,14.6,20.0,19356544
1448,1545,1516,2000,37,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
1449,1546,1516,2000,82,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
1450,1547,1516,2000,57,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
1451,1548,1516,2000,57,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
1452,1549,1516,2000,73,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
1453,1550,1516,2000,48,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
1454,1551,1516,2000,46,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
1455,1552,1516,2000,59,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
1456,1553,1575,1900,74,131.91,2.6,282318159745,80.0,18.2,34.0,18952038
1457,1554,1575,1900,56,112.33,1.0,268761201365,81.7,20.8,36.6,5520314
1458,1555,1575,1900,53,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
1459,1556,1575,1900,87,167.4,3.7,1839758040766,75.7,14.2,65.1,212559417
1460,1557,1575,1900,55,180.75,4.5,1699876578871,72.7,11.4,46.2,144373535
1461,1558,1575,1900,82,110.62,0.6,2001244392042,82.9,24.3,59.1,60297396
1462,1559,1575,1900,71,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
1463,1560,1575,1900,56,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
1464,1561,1575,1900,52,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
1465,1562,1575,1900,59,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
1466,1563,1575,1900,57,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
1467,1564,1575,1900,74,113.27,0.7,543649976166,76.9,14.9,29.5,69625582
1468,1565,1575,1900,74,113.27,0.7,543649976166,76.9,14.9,29.5,69625582
1469,1566,1575,1900,60,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
1470,1567,1575,1900,57,110.96,0.7,1394116310769,83.3,14.2,47.0,47076781
1471,1568,1575,1900,67,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
1472,1569,1575,1900,63,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
1473,1570,1575,1900,65,112.85,1.4,3845630030824,80.9,11.5,48.8,83132799
1474,1571,1575,1900,73,234.44,15.2,754411708203,77.4,17.9,42.3,83429615
1475,1572,1575,1900,68,234.44,15.2,754411708203,77.4,17.9,42.3,83429615
1476,1573,1575,1900,90,232.75,53.5,449663446954,76.5,10.1,106.3,44938712
1477,1575,1575,1900,59,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
1478,1576,1575,1900,81,180.44,7.7,2611000000000,69.4,11.2,49.7,1366417754
1479,1577,1575,1900,39,99.55,0.4,703082435360,83.6,10.1,28.8,8574832
1480,1578,1575,1900,81,141.54,3.6,1258286717125,75.0,13.1,55.1,126014024
1481,1579,1575,1900,55,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
1482,1580,1575,1900,64,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
1483,1581,1575,1900,63,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
1484,1583,1575,1900,64,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
1485,1584,1575,1900,77,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
1486,1585,1575,1900,45,119.62,1.7,2827113184696,81.3,25.5,30.6,66834405
1487,1586,1575,1900,60,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
1488,1587,1575,1900,74,113.27,0.7,543649976166,76.9,14.9,29.5,69625582
1489,1588,1575,1900,85,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
1490,1589,1575,1900,61,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
1491,1590,1575,1900,56,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
1492,1591,1575,1900,69,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
1493,1592,1575,1900,62,119.62,1.7,2827113184696,81.3,25.5,30.6,66834405
1494,1594,1575,1900,55,119.62,1.7,2827113184696,81.3,25.5,30.6,66834405
1495,1595,1575,1900,74,105.48,0.5,5081769542380,84.2,11.9,46.7,126226568
1496,1596,1575,1900,65,180.44,7.7,2611000000000,69.4,11.2,49.7,1366417754
1497,1597,1575,1900,84,180.44,7.7,2611000000000,69.4,11.2,49.7,1366417754
1498,1598,1575,1900,72,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
1499,1599,1575,1900,80,180.44,7.7,2611000000000,69.4,11.2,49.7,1366417754
1500,1600,1575,1900,66,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
1501,1601,1575,1900,53,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
1502,1602,1575,1900,81,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
1503,1603,1575,1900,59,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
1504,1604,1575,1900,68,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
1505,1605,1575,1900,60,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
1506,1607,1575,1900,73,151.18,3.0,1119190780753,71.5,10.2,30.1,270203917
1507,1608,1575,1900,63,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
1508,1609,1575,1900,70,129.61,2.5,376795508680,71.1,14.0,43.1,108116615
1509,1610,1575,1900,60,151.18,3.0,1119190780753,71.5,10.2,30.1,270203917
1510,1611,1575,1900,64,234.44,15.2,754411708203,77.4,17.9,42.3,83429615
1511,1612,1575,1900,76,105.48,0.5,5081769542380,84.2,11.9,46.7,126226568
1512,1613,1575,1900,90,101.87,0.2,209852761469,81.3,26.2,51.9,10716322
1513,1614,1575,1900,57,180.44,7.7,2611000000000,69.4,11.2,49.7,1366417754
1514,1615,1575,1900,67,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
1515,1616,1575,1900,91,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
1516,1617,1575,1900,80,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
1517,1618,1575,1900,72,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
1518,1619,1575,1900,88,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
1519,1620,1575,1900,65,108.15,0.8,395098666122,82.8,23.1,25.3,9053300
1520,1621,1575,1900,68,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
1521,1622,1575,1900,71,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
1522,1623,1647,1800,43,119.8,1.6,1392680589329,82.7,23.0,47.4,25766605
1523,1624,1647,1800,51,119.62,1.7,2827113184696,81.3,25.5,30.6,66834405
1524,1625,1647,1800,75,115.38,-0.7,183466208791,80.1,14.7,11.3,2832067
1525,1626,1647,1800,79,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
1526,1627,1647,1800,57,105.48,0.5,5081769542380,84.2,11.9,46.7,126226568
1527,1628,1647,1800,49,110.62,0.6,2001244392042,82.9,24.3,59.1,60297396
1528,1629,1647,1800,59,180.44,7.7,2611000000000,69.4,11.2,49.7,1366417754
1529,1630,1647,1800,58,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
1530,1631,1647,1800,78,202.92,7.9,56045912952,77.8,20.1,41.8,3461734
1531,1632,1647,1800,74,180.44,7.7,2611000000000,69.4,11.2,49.7,1366417754
1532,1633,1647,1800,67,188.73,5.6,30641380604,70.5,20.7,41.8,28608710
1533,1634,1647,1800,42,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
1534,1635,1647,1800,62,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
1535,1636,1647,1800,62,119.62,1.7,2827113184696,81.3,25.5,30.6,66834405
1536,1637,1647,1800,68,115.91,2.6,909070395161,81.8,23.0,41.2,17332850
1537,1638,1647,1800,60,110.96,0.7,1394116310769,83.3,14.2,47.0,47076781
1538,1639,1647,1800,59,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
1539,1640,1647,1800,78,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
1540,1641,1647,1800,78,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
1541,1642,1647,1800,86,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
1542,1643,1647,1800,77,167.4,3.7,1839758040766,75.7,14.2,65.1,212559417
1543,1644,1647,1800,80,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
1544,1645,1647,1800,86,180.44,7.7,2611000000000,69.4,11.2,49.7,1366417754
1545,1646,1647,1800,58,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
1546,1647,1647,1800,63,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
1547,1648,1647,1800,72,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
1548,1649,1647,1800,57,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
1549,1650,1647,1800,68,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
1550,1651,1647,1800,46,102.51,0.3,24564647935,80.8,24.5,22.4,1198575
1551,1652,1647,1800,45,115.16,0.4,2029000000000,82.6,15.6,33.2,51709098
1552,1653,1647,1800,52,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
1553,1654,1647,1800,67,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
1554,1655,1647,1800,33,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
1555,1656,1647,1800,43,110.51,1.8,530832908738,82.5,27.9,49.1,10285453
1556,1657,1647,1800,47,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
1557,1658,1647,1800,69,167.4,3.7,1839758040766,75.7,14.2,65.1,212559417
1558,1659,1647,1800,67,167.4,3.7,1839758040766,75.7,14.2,65.1,212559417
1559,1660,1647,1800,75,167.4,3.7,1839758040766,75.7,14.2,65.1,212559417
1560,1661,1647,1800,74,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
1561,1662,1647,1800,77,116.76,1.9,1736425629520,81.9,12.8,24.5,36991981
1562,1663,1647,1800,51,110.51,1.8,530832908738,82.5,27.9,49.1,10285453
1563,1664,1647,1800,39,115.91,2.6,909070395161,81.8,23.0,41.2,17332850
1564,1665,1647,1800,78,180.44,7.7,2611000000000,69.4,11.2,49.7,1366417754
1565,1667,1647,1800,70,180.44,7.7,2611000000000,69.4,11.2,49.7,1366417754
1566,1668,1647,1800,72,234.44,15.2,754411708203,77.4,17.9,42.3,83429615
1567,1669,1647,1800,53,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
1568,1670,1647,1800,61,116.76,1.9,1736425629520,81.9,12.8,24.5,36991981
1569,1671,1647,1800,80,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
1570,1672,1647,1800,46,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
1571,1673,1647,1800,76,113.27,0.7,543649976166,76.9,14.9,29.5,69625582
1572,1674,1647,1800,70,180.44,7.7,2611000000000,69.4,11.2,49.7,1366417754
1573,1675,1647,1800,65,112.85,1.4,3845630030824,80.9,11.5,48.8,83132799
1574,1676,1647,1800,58,180.75,4.5,1699876578871,72.7,11.4,46.2,144373535
1575,1677,1647,1800,57,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
1576,1678,1647,1800,75,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
1577,1679,1647,1800,68,180.44,7.7,2611000000000,69.4,11.2,49.7,1366417754
1578,1680,1647,1800,60,115.16,0.4,2029000000000,82.6,15.6,33.2,51709098
1579,1681,1647,1800,64,151.18,3.0,1119190780753,71.5,10.2,30.1,270203917
1580,1682,1647,1800,73,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
1581,1684,1647,1800,62,163.52,2.8,261921244843,75.3,19.1,37.6,96462106
1582,1685,1647,1800,67,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
1583,1686,1647,1800,46,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
1584,1687,1647,1800,53,115.91,2.6,909070395161,81.8,23.0,41.2,17332850
1585,1688,1647,1800,69,112.85,1.4,3845630030824,80.9,11.5,48.8,83132799
1586,1689,1647,1800,35,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
1587,1690,1647,1800,62,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
1588,1691,1647,1800,51,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
1589,1692,1647,1800,75,119.8,1.6,1392680589329,82.7,23.0,47.4,25766605
1590,1694,1647,1800,56,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
1591,1695,1647,1800,52,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
1592,1696,1647,1800,50,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
1593,1697,1647,1800,82,105.48,0.5,5081769542380,84.2,11.9,46.7,126226568
1594,1698,1647,1800,60,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
1595,1699,1647,1800,70,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
1596,1700,1725,1700,67,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
1597,1701,1725,1700,51,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
1598,1702,1725,1700,85,110.62,0.6,2001244392042,82.9,24.3,59.1,60297396
1599,1703,1725,1700,57,115.91,2.6,909070395161,81.8,23.0,41.2,17332850
1600,1704,1725,1700,50,115.16,0.4,2029000000000,82.6,15.6,33.2,51709098
1601,1705,1725,1700,77,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
1602,1706,1725,1700,61,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
1603,1707,1725,1700,59,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
1604,1708,1725,1700,79,115.91,2.6,909070395161,81.8,23.0,41.2,17332850
1605,1709,1725,1700,83,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
1606,1710,1725,1700,53,116.48,2.8,246489245495,79.0,14.9,46.1,10669709
1607,1711,1725,1700,53,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
1608,1712,1725,1700,47,110.62,0.6,2001244392042,82.9,24.3,59.1,60297396
1609,1713,1725,1700,74,110.05,1.1,2715518274227,82.5,24.2,60.7,67059887
1610,1714,1725,1700,75,105.48,0.5,5081769542380,84.2,11.9,46.7,126226568
1611,1715,1725,1700,81,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
1612,1716,1725,1700,68,99.55,0.4,703082435360,83.6,10.1,28.8,8574832
1613,1717,1725,1700,67,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
1614,1718,1725,1700,73,167.4,3.7,1839758040766,75.7,14.2,65.1,212559417
1615,1719,1725,1700,83,119.8,1.6,1392680589329,82.7,23.0,47.4,25766605
1616,1720,1725,1700,49,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
1617,1721,1725,1700,73,113.27,0.7,543649976166,76.9,14.9,29.5,69625582
1618,1722,1725,1700,66,116.76,1.9,1736425629520,81.9,12.8,24.5,36991981
1619,1723,1725,1700,64,112.33,1.0,268761201365,81.7,20.8,36.6,5520314
1620,1724,1725,1700,68,114.41,0.6,372062527489,83.1,13.1,21.0,5703569
1621,1725,1725,1700,90,116.76,1.9,1736425629520,81.9,12.8,24.5,36991981
1622,1726,1725,1700,71,180.44,7.7,2611000000000,69.4,11.2,49.7,1366417754
1623,1727,1725,1700,72,113.27,0.7,543649976166,76.9,14.9,29.5,69625582
1624,1728,1725,1700,52,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
1625,1729,1725,1700,62,115.16,0.4,2029000000000,82.6,15.6,33.2,51709098
1626,1730,1725,1700,59,234.44,15.2,754411708203,77.4,17.9,42.3,83429615
1627,1733,1725,1700,87,121.46,0.7,364701517788,76.0,12.0,38.7,32447385
1628,1734,1725,1700,48,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
1629,1735,1725,1700,70,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
1630,1736,1725,1700,78,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
1631,1737,1725,1700,54,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
1632,1738,1725,1700,59,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
1633,1739,1725,1700,54,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
1634,1740,1725,1700,59,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
1635,1741,1725,1700,30,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
1636,1742,1725,1700,85,117.24,7.5,21427700000000,78.5,9.6,36.6,328239523
1637,1743,1725,1700,47,105.48,0.5,5081769542380,84.2,11.9,46.7,126226568
1638,1744,1725,1700,60,167.4,3.7,1839758040766,75.7,14.2,65.1,212559417
1639,1745,1725,1700,74,125.08,2.9,19910000000000,77.0,9.4,59.2,1397715000
